日付,始値,高値,安値,終値,出来高,上昇率,基準超
2016/04/01,1099.5,1099.5,1063.5,1068,276800,0.971350613915416,0
2016/04/04,1072.5,1092,1062.5,1068,126200,0.995804195804196,0
2016/04/05,1062.5,1066,1030,1030,189700,0.969411764705882,0
2016/04/06,1025,1034,1014,1031.5,172700,1.00634146341463,0
2016/04/07,1031.5,1051.5,1027,1042.5,146200,1.0106640814348,0
2016/04/08,1021,1066,1008,1050,190400,1.02840352595495,0
2016/04/11,1040.5,1059,1021,1037.5,173000,0.997116770783277,0
2016/04/12,1034.5,1046.5,1027,1035.5,203700,1.00096665055582,0
2016/04/13,1045,1055.5,1027,1045.5,244100,1.00047846889952,0
2016/04/14,1067.5,1075,1052.5,1074,211500,1.00608899297424,0
2016/04/15,1053,1067,1053,1056.5,160800,1.00332383665717,0
2016/04/18,1028,1053.5,1028,1045.5,168800,1.0170233463035,0
2016/04/19,1063.5,1080.5,1053.5,1073.5,283800,1.00940291490362,0
2016/04/20,1066.5,1066.5,1023,1031.5,344900,0.967182372245663,0
2016/04/21,1052,1058,1031,1044,296700,0.992395437262357,0
2016/04/22,1030.5,1031.5,995,1010,549100,0.980106744298884,0
2016/04/25,1015,1019.5,997.5,1006.5,457100,0.991625615763547,0
2016/04/26,1019.5,1033.5,999.5,1007,365400,0.987739087788131,0
2016/04/27,1021.5,1031,1002.5,1007,424400,0.98580518844836,0
2016/04/28,1011,1032.5,900,962.5,1008200,0.952027695351138,0
2016/05/02,920.5,925,869,870.5,803200,0.945681694731124,0
2016/05/06,883,889.5,863,874.5,886000,0.990373725934315,0
2016/05/09,894.5,901,875.5,885.5,894800,0.98993851313583,0
2016/05/10,882,884,857,872.5,836500,0.989229024943311,0
2016/05/11,890,922.5,886,906,539600,1.01797752808989,0
2016/05/12,908.5,914,881,912,534200,1.00385250412768,0
2016/05/13,918.5,920.5,901,910.5,516900,0.99129014697877,0
2016/05/16,910.5,918.5,903.5,905,304500,0.99395936298737,0
2016/05/17,917,927,904,910,247700,0.99236641221374,0
2016/05/18,910,912,894,904.5,487500,0.993956043956044,0
2016/05/19,916.5,921.5,897,900,438000,0.981996726677578,0
2016/05/20,905,926,905,921.5,844300,1.0182320441989,0
2016/05/23,921,922.5,904.5,916.5,231700,0.995114006514658,0
2016/05/24,914,916,906.5,910.5,351800,0.99617067833698,0
2016/05/25,927,932.5,924,927,364900,1,0
2016/05/26,941,942,928,928.5,579000,0.986716259298619,0
2016/05/27,929,935,916.5,927,294400,0.997847147470398,0
2016/05/30,943,958,930,955.5,344300,1.01325556733828,0
2016/05/31,944,964,944,964,280200,1.02118644067797,0
2016/06/01,944.5,957.5,944,949.5,311600,1.00529380624669,0
2016/06/02,931,943.5,920.5,922,438700,0.990332975295381,0
2016/06/03,922,933,920,932.5,281600,1.01138828633406,0
2016/06/06,925,950.5,913,948,519100,1.02486486486486,0
2016/06/07,948,951,937.5,950.5,269800,1.00263713080169,0
2016/06/08,949.5,958.5,946,956.5,416200,1.00737230121116,0
2016/06/09,960,965,925.5,927.5,322100,0.966145833333333,0
2016/06/10,920.5,920.5,888,898,502600,0.975556762629006,0
2016/06/13,888,888,858.5,861,268700,0.969594594594595,0
2016/06/14,858.5,862,840.5,845,249600,0.984274898078043,0
2016/06/15,838,867,833.5,861,206900,1.02744630071599,0
2016/06/16,855,857,821.5,822.5,222800,0.961988304093567,0
2016/06/17,833,840.5,814,819.5,201700,0.983793517406963,0
2016/06/20,836,837.5,825.5,833,279300,0.996411483253589,0
2016/06/21,834,838.5,819.5,836.5,350400,1.00299760191847,0
2016/06/22,825.5,833.5,817,829.5,193600,1.00484554815263,0
2016/06/23,835,857.5,833,847,314500,1.01437125748503,0
2016/06/24,852.5,852.5,766.5,782,471000,0.917302052785924,0
2016/06/27,791,806.5,782.5,803,295700,1.01517067003793,0
2016/06/28,795.5,809.5,780,802,261500,1.00817096165933,0
2016/06/29,816,816,800,802.5,212500,0.983455882352941,0
2016/06/30,802.5,807.5,783,786.5,276700,0.98006230529595,0
2016/07/01,795,802.5,790.5,798.5,241800,1.00440251572327,0
2016/07/04,785,803,785,790.5,183000,1.00700636942675,0
2016/07/05,789.5,789.5,766.5,771,328100,0.976567447751742,0
2016/07/06,757.5,768,748,767,288400,1.01254125412541,0
2016/07/07,758,768.5,746,746.5,265800,0.984828496042216,0
2016/07/08,750,751.5,739,743.5,338600,0.991333333333333,0
2016/07/11,818.5,845,803.5,821.5,921000,1.00366524129505,0
2016/07/12,837.5,840.5,810.5,819,449800,0.977910447761194,0
2016/07/13,835.5,844.5,821.5,840.5,404600,1.00598444045482,0
2016/07/14,850,891.5,849.5,882,550900,1.03764705882353,1
2016/07/15,882.5,888.5,874,875.5,370000,0.992067988668555,0
2016/07/19,875,885,870,882,284200,1.008,0
2016/07/20,875,887,867,886,235000,1.01257142857143,0
