日付,始値,高値,安値,終値,出来高,上昇率,基準超
2016/04/01,542,545,530,539,3689900,0.994464944649446,0
2016/04/04,542,578,540,572,5348900,1.05535055350553,1
2016/04/05,571,602,569,584,8059600,1.02276707530648,0
2016/04/06,589,589,560,566,4346600,0.960950764006791,0
2016/04/07,569,586,569,579,3457400,1.01757469244288,0
2016/04/08,576,598,569,591,3809800,1.02604166666667,0
2016/04/11,600,600,584,591,3105400,0.985,0
2016/04/12,589,592,573,581,3059500,0.98641765704584,0
2016/04/13,581,588,571,581,3485300,1,0
2016/04/14,584,601,572,599,3892900,1.02568493150685,0
2016/04/15,599,611,596,605,4119900,1.01001669449082,0
2016/04/18,585,597,582,583,2427100,0.996581196581197,0
2016/04/19,592,601,589,600,2311400,1.01351351351351,0
2016/04/20,597,606,589,593,2637900,0.993299832495812,0
2016/04/21,604,618,599,604,4030900,1,0
2016/04/22,599,604,593,601,2817000,1.00333889816361,0
2016/04/25,606,606,590,592,2261000,0.976897689768977,0
2016/04/26,592,605,586,602,3234200,1.01689189189189,0
2016/04/27,606,627,604,625,5058900,1.03135313531353,1
2016/04/28,623,630,607,608,4111900,0.975922953451043,0
2016/05/02,591,600,579,598,3186100,1.01184433164129,0
2016/05/06,595,606,593,602,2897000,1.01176470588235,0
2016/05/09,601,619,596,614,3131100,1.0216306156406,0
2016/05/10,614,635,614,628,4464800,1.0228013029316,0
2016/05/11,633,634,622,629,3120100,0.993680884676145,0
2016/05/12,628,637,623,637,2068600,1.01433121019108,0
2016/05/13,640,643,551,552,9865600,0.8625,0
2016/05/16,555,579,544,569,5305000,1.02522522522523,0
2016/05/17,569,578,564,577,3248500,1.01405975395431,0
2016/05/18,571,583,569,582,3103400,1.01926444833625,0
2016/05/19,584,585,570,574,2306200,0.982876712328767,0
2016/05/20,573,595,571,595,2679400,1.03839441535777,1
2016/05/23,591,597,580,584,3522100,0.988155668358714,0
2016/05/24,584,606,584,602,4009800,1.03082191780822,1
2016/05/25,609,615,605,608,4140100,0.998357963875205,0
