日付,始値,高値,安値,終値,出来高,上昇率,基準超
2016/04/01,763.3333,773.3333,743.3333,743.3333,19740000,0.973799125493412,0
2016/04/04,736.6666,763.3333,733.3333,740,12192000,1.00452497778507,0
2016/04/05,733.3333,736.6666,710,710,13695000,0.968181862190085,0
2016/04/06,710,733.3333,703.3333,733.3333,16185000,1.0328638028169,1
2016/04/07,736.6666,756.6666,730,736.6666,13735000,1,0
2016/04/08,716.6666,760,713.3333,750,23468000,1.0465117252569,1
2016/04/11,753.3333,756.6666,726.6666,746.6666,12590000,0.991150397838513,0
2016/04/12,756.6666,796.6666,750,793.3333,17279000,1.04845819810204,1
2016/04/13,810,836.6666,803.3333,836.6666,20464000,1.03292172839506,1
2016/04/14,860,876.6666,853.3333,876.6666,26481000,1.01937976744186,0
2016/04/15,866.6666,883.3333,853.3333,870,21062000,1.00384623106509,0
2016/04/18,816.6666,836.6666,803.3333,813.3333,22104000,0.995918407830074,0
2016/04/19,843.3333,853.3333,833.3333,850,15636000,1.00790517817807,0
2016/04/20,876.6666,883.3333,866.6666,873.3333,19103000,0.996197756364848,0
2016/04/21,880,906.6666,866.6666,906.6666,26325000,1.03030295454545,1
2016/04/22,880,936.6666,880,933.3333,29927000,1.06060602272727,1
2016/04/25,943.3333,943.3333,903.3333,906.6666,27156000,0.961130705340308,0
2016/04/26,896.6666,896.6666,850,856.6666,27917000,0.955390331255787,0
2016/04/27,856.6666,873.3333,846.6666,846.6666,18829000,0.988326847340611,0
2016/04/28,866.6666,873.3333,783.3333,790,28236000,0.91153853165681,0
2016/05/02,773.3333,776.6666,753.3333,756.6666,31169000,0.978448231829665,0
2016/05/06,760,766.6666,746.6666,750,16491000,0.986842105263158,0
2016/05/09,756.6666,766.6666,750,750,11638000,0.991189514642248,0
2016/05/10,743.3333,770,736.6666,763.3333,18221000,1.02690583080295,0
2016/05/11,770,790,763.3333,766.6666,17582000,0.995670909090909,0
2016/05/12,753.3333,766.6666,750,760,12762000,1.00884960216149,0
2016/05/13,766.6666,770,740,740,14475000,0.965217475236302,0
2016/05/16,756.6666,763.3333,746.6666,750,7140000,0.991189514642248,0
2016/05/17,766.6666,790,766.6666,790,15491000,1.03043487221173,1
2016/05/18,790,813.3333,783.3333,810,17100000,1.0253164556962,0
2016/05/19,820,826.6666,800,806.6666,12511000,0.983739756097561,0
2016/05/20,793.3333,820,786.6666,813.3333,11452000,1.02521008509286,0
2016/05/23,813.3333,833.3333,793.3333,826.6666,16072000,1.01639340231121,0
2016/05/24,830,833.3333,813.3333,823.3333,15149000,0.991967831325301,0
2016/05/25,843.3333,843.3333,826.6666,840,9978000,0.996047470199505,0
2016/05/26,840,840,803.3333,806.6666,12691000,0.960317380952381,0
2016/05/27,800,816.6666,800,813.3333,8586000,1.016666625,0
2016/05/30,816.6666,830,813.3333,826.6666,6702000,1.01224489895877,0
2016/05/31,823.3333,840,816.6666,840,8432000,1.02024295628514,0
2016/06/01,830,863.3333,826.6666,843.3333,15272000,1.01606421686747,0
2016/06/02,823.3333,830,806.6666,813.3333,17652000,0.987854250520415,0
2016/06/03,806.6666,820,803.3333,810,10729000,1.0041323143911,0
2016/06/06,786.6666,796.6666,770,796.6666,20521000,1.01271186548406,0
2016/06/07,790,813.3333,790,800,8953000,1.0126582278481,0
2016/06/08,793.3333,823.3333,790,820,12340000,1.03361348880729,1
2016/06/09,810,820,796.6666,800,10433000,0.987654320987654,0
2016/06/10,796.6666,796.6666,780,780,16754000,0.979079579839295,0
2016/06/13,763.3333,773.3333,746.6666,753.3333,13870000,0.986899562746706,0
2016/06/14,743.3333,750,726.6666,740,14601000,0.995515739709226,0
2016/06/15,733.3333,760,720,750,12111000,1.02272731921488,0
2016/06/16,750,770,723.3333,723.3333,18635000,0.9644444,0
2016/06/17,736.6666,743.3333,720,736.6666,13118000,1,0
2016/06/20,746.6666,796.6666,746.6666,790,17290000,1.0580358087532,1
2016/06/21,773.3333,800,773.3333,786.6666,12937000,1.01724133695006,0
2016/06/22,783.3333,786.6666,763.3333,766.6666,11638000,0.978723360796739,0
2016/06/23,776.6666,790,770,786.6666,12611000,1.01287553758588,0
